SMILES,"Ki (nM)"
O=C(c1ccc(Cl)c(Cl)c1)N1CCC(F)(CNCc2cccc(-c3cnco3)n2)CC1,0.4677
O=C(c1ccc(Cl)c(Cl)c1)N1CCC(O)(CNCc2cccc(-n3cccn3)n2)CC1,1.622
COc1cc(Br)c2c3c1C[C@H](N)C[C@H]3CO2,
CCCN(CCC)C1CCc2cc3cc[nH]c3cc2C1,570
CN(C)c1cccc(CNCC2(F)CCN(C(=O)c3ccc(Cl)c(Cl)c3)CC2)n1,0.2455
Cc1ccc(C(=O)N2CCC(F)(CNCc3cccc(N(C)C)n3)CC2)cc1Cl,0.2692
CCCN[C@@H]1CCc2cccc(OC)c2[C@@H]1CCC,11
O=C(c1ccc(F)c(Cl)c1)N1CCC(F)(CNCc2cccc(-c3ccco3)n2)CC1,0.2818
CC1(CNCc2cccc(-n3cccn3)n2)CCN(C(=O)c2ccc(Cl)c(Cl)c2)CC1,37.15
CNc1nc(CNCC2(F)CCN(C(=O)c3ccc(F)c(Cl)c3)CC2)ccc1C,0.07586
COc1ccccc1CCCN(C)CCCCN1C(=O)c2ccccc2C1=O,170
COc1ccc(N2CCN(CC[C@H]3OCCc4cc(C(N)=O)ccc43)CC2)cc1,3356
C=CC[C@H]1c2c(O)cccc2CC[C@H]1NCCC,0.5
CCCN(CCC)[C@@H]1CCc2cccc(C(=O)c3ccccc3)c2C1,4.6
COC1(CNCc2cccc(-n3cccn3)n2)CCN(C(=O)c2ccc(Cl)c(Cl)c2)CC1,30.2
CN(C)CCc1ccccc1,850
COc1ccc2c3c1C[C@H](N(C)C)C[C@@H]3CO2,38000
CCCN(CCC)[C@@H]1CCc2cccc(O)c2C1,3.1
CCCN(CCC)C1CCc2cccc(C)c2C1,42
CCCN[C@@H]1CCc2cccc(O)c2[C@@H]1CCC,2.9
C=CC[C@H]1c2c(cccc2OC)CC[C@H]1N(CCC)CCC,6.3
CNc1cccc(CNCC2CCN(C(=O)c3ccc(Cl)c(Cl)c3)CC2)n1,1.738
CC(C)c1ccc(CNCC2(F)CCN(C(=O)c3ccc(F)c(Cl)c3)CC2)nc1,35.48
Cc1cc(CNCC2(F)CCN(C(=O)c3ccc(F)c(Cl)c3)CC2)nc(N(C)C)c1,0.5623
COc1ccc(N2CCN(CCC3OCCc4cc(C(N)=O)ccc43)CC2)cc1,2463
CCCN(CCC)[C@@H]1CCc2cccc(C)c2C1,34
C=CCN[C@@H]1CCc2ccccc2[C@@H]1CC=C,152
C=CCN[C@@H]1CCc2ccccc2[C@H]1CC=C,1000
O=C(c1ccc(Cl)c(Cl)c1)N1CCC(F)(CNCc2cccc(-c3ccco3)n2)CC1,1.047
Cc1ccc(N(C)C)nc1CNCC1(F)CCN(C(=O)c2ccc(F)c(Cl)c2)CC1,0.4677
C=CCN[C@@H]1CCc2cccc(OC)c2[C@@H]1C(=O)OC,81
C=CC[C@H]1Cc2cccc(OC)c2C[C@@H]1NCCC,106
CCCN(CCC)[C@@H]1CCc2cccc(C(=O)OC)c2C1,4.3
COc1ccc(N2CCN(CCC3OCCc4ccccc43)CC2)cc1,899
CCCN(CCC)[C@H]1CCc2cccc(O)c2C1,8.4
CCCN(CCC)C1CCc2cccc(CO)c2C1,25
CCCN(CCC)C1CCc2ccc3[nH]ccc3c2C1,12
O=C(c1ccc(Cl)c(Cl)c1)N1CCC(CNCc2cccc(-c3ccco3)n2)CC1,0.7244
O=C1c2ccccc2C(=O)N1CCNCCCOc1cccc2ccccc12,1330
CCCN(CCC)[C@H]1CCc2cccc(OC)c2C1,2.8
CCCN(CCC)[C@@H]1CCc2ccc3[nH]cc(C(C)=O)c3c2C1,1.4
CCCN(CCC)[C@@H]1CCc2ccc3[nH]cc(C(C)=O)c3c2C1,0.2
CCCN(CCC)C1CCc2cccc(C(=O)O)c2C1,300
CCCN(CCC)[C@H]1CCc2cccc(C(=O)c3ccccc3)c2C1,16
O=C(c1ccc(Cl)c(Cl)c1)N1CCC(F)(CNCc2ccccn2)CC1,5.129
COc1ccc2[nH]cc(CCN)c2c1,3.2
CCCN(CCC)[C@H]1CCc2cccc(C)c2C1,62
CCCN(CCC)[C@@H]1CCc2cccc(CO)c2C1,23
CCCN[C@@H]1CCc2cccc(OC)c2[C@@H]1CO,5.4
O=C(c1ccc(Cl)c(Cl)c1)N1CCC(CNCc2cccc(-c3cccs3)n2)CC1,1.38
CN(C)c1cccc(CNCC2(F)CCN(C(=O)c3ccc(F)c(Cl)c3)CC2)n1,0.1202
COc1ccc2ccccc2c1N1CCNCC1,34
COc1cccc2c1CC(NCCN1C(=O)c3ccccc3C1=O)CC2,250
COc1cc(Br)c2c3c1C[C@H](N)C[C@@H]3CO2,
CCCN(CCC)C1CCc2cccc(O)c2C1,8.7
C=CC[C@H]1c2ccccc2CC[C@H]1NCCC,174
C=CC[C@@H]1c2c(cccc2OC)CC[C@H]1NCCC,19
CCCN(CCC)[C@@H]1CCc2cccc(O)c2C1,1.3
CCCN(CCC)[C@@H]1CCc2ccccc2C1,17
CCCN(CCC)[C@@H]1CCc2cccc(C(C)=O)c2C1,1.8
CCCN(CCC)[C@@H]1CCc2cccc(C#N)c2C1,19
O=C(c1ccc(Cl)c(Cl)c1)N1CCC(F)(CNCc2cccc(-c3cc[nH]n3)n2)CC1,0.302
S=c1[nH]ncn1[C@@H]1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@H]1OCc1ccccc1,1.148
CCCN(C)[C@@H]1CCc2cccc(OC)c2[C@@H]1CO,5
C=CC[C@@H]1Cc2cccc(OC)c2C[C@@H]1NCCC,1000
CCCN(CCC)C1CCc2cccc(C(N)=O)c2C1,6
CCNc1cccc(CNCC2(F)CCN(C(=O)c3ccc(F)c(Cl)c3)CC2)n1,0.1862
C[C@@H](N)Cc1c2c(c(Br)c3c1OCC3)OCC2,4300
CCCCN1CCC[C@@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,4500
CCN1CCC[C@@H]1CNC(=O)c1cc(Cl)cc2c1OCCN2C,1000
CN1CCOc2c(C(=O)NC[C@H]3CCCN3Cc3ccccc3)cc(Cl)cc21,21
CC(C)CN1CCN(c2cccc3ccoc23)CC1,64
c1cc(N2CCN(CC3CCCCC3)CC2)c2occc2c1,7.7
CCN1CCN(c2cccc(Cl)c2)CC1,220
CCCN(CCC)C1CCc2ccc3[nH]cc(C=O)c3c2C1,1.3
CCCN(CCC)[C@@H]1CCc2ccc3[nH]c(C#N)cc3c2C1,1.7
CC(=O)c1ccc2c(c1O)-c1cccc3c1[C@@H](C2)N(C)CC3,1720
O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,25.12
COc1c(C(C)=O)ccc2c1-c1cccc3c1[C@@H](C2)N(C)CC3,150
O=c1[nH]c2c([nH]c3ccccc32)c(=O)n1CCN1CCCCC1,
NCCc1c[nH]c2ccc(O)cc12,2.48
c1cc2c(c(N3CCN(CC4CCCCC4)CC3)c1)OCCO2,11
CCCCCCCCN1CCN(c2cccc3c2OCCO3)CC1,0.61
Cc1ccc2c(c1O)-c1cccc3c1[C@@H](C2)NCC3,3.2
COc1c(-c2ccco2)ccc2c1-c1cccc3c1[C@@H](C2)N(C)CC3,995
CCN1CCC[C@H]1CNC(=O)c1cc(Cl)cc2c1OCC2,1000
CCCCCCCCN1CCN(c2cccc(Cl)c2)CC1,11.3
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,2360
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1,84
COc1ccccc1N1CCN(CCCCN2CCn3c(cc4ccccc43)C2=O)CC1,4.9
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,1800
C1=C(c2c[nH]c3ccccc23)CCN(CCOc2cccc3ncccc23)C1,92.6
COc1c(OS(=O)(=O)C(F)(F)F)ccc2c1-c1cccc3c1[C@@H](C2)N(C)CC3,1621
CCOC(=O)N1CCN(CCn2c(=O)[nH]c3c([nH]c4ccccc43)c2=O)CC1,
CCCCCCCCCN1CCC[C@H]1CNC(=O)c1cc(Cl)cc2c1OCCN2C,280
CCCN(CCC)C1CCc2ccc3[nH]cc(CC(F)(F)F)c3c2C1,182
CN(C)CCc1cccc2c1ccn2S(=O)(=O)c1ccccc1,170
O=C(NCCCCN1CCN(c2ccc(Cl)cc2Cl)CC1)c1cc2ccccc2cn1,1050
C1=C(c2c[nH]c3ncccc23)CCN(CCOc2cccc3c2OCCO3)C1,43.9
CN1CCN(c2cccc3ccoc23)CC1,8.1
CCCCCCN1CCN(c2cccc(Cl)c2)CC1,2.67
COc1ccc(N2CCN(CCn3c(=O)[nH]c4c([nH]c5ccccc54)c3=O)CC2)cc1,100000
CN(C)CCCn1c(=O)[nH]c2c([nH]c3ccccc32)c1=O,
CN1CCOc2c(C(=O)NC[C@@H]3CCCN3CCc3ccccc3)cc(Cl)cc21,10
Fc1ccc2[nH]cc(CC3CCN(CCOc4cccc5c4OCCO5)CC3)c2c1,168.2
C=Cc1ccc2c(c1OC)-c1cccc3c1[C@@H](C2)N(C)CC3,108
CN1CCN(c2nc3ccccc3c3c2CCc2sccc2-3)CC1,12000
O=c1[nH]c2c([nH]c3ccccc32)c(=O)n1CCN1CCN(c2ccccc2Cl)CC1,100000
CCCCCCCCCN1CCC[C@H]1CNC(=O)c1cc(Cl)cc2c1OCC(=O)N2C,1000
Fc1ccc2[nH]cc(C3=CCN(CCOc4cccc5c4OCCO5)CC3)c2c1,83.3
Clc1cccc(N2CCNCC2)c1,200
Clc1cccc(N2CCNCC2)c1,143
CCCCCCCCCCN1CCN(c2cccc3ccoc23)CC1,8
COc1c(C)ccc2c1-c1cccc3c1[C@@H](C2)N(Cc1ccccc1)CC3,1380
CCCCN1CCC[C@H]1CNC(=O)c1cc(Cl)cc2c1OCC(=O)N2C,1000
CCCCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc2c1OCCN2C,450
CN1CCN(c2cccc3ccc(OCCOc4ccc5[nH]cc(CCN)c5c4)cc23)CC1,0.96
C1=C(c2c[nH]c3ncccc23)CCN(CCOc2cccc3[nH]ccc23)C1,10.9
c1cc2c(c(N3CCNCC3)c1)OCCO2,40
c1cc(N2CCN(C3CCCCC3)CC2)c2occc2c1,64
CN1CCN(c2cccc(Cl)c2)CC1,152
CCCN(CCC)C1CCc2cc3cc[nH]c3cc2C1,570
COc1ccc2c(c1)c(CCN(C)C)cn2S(=O)(=O)c1ccccc1,1100
CCCCCCCCCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,81
CCN1CCC[C@@H]1CNC(=O)c1cc(Cl)cc2c1OCC(=O)N2C,1000
Fc1ccc2c(C3=CCN(CCOc4cccc5c4OCCO5)CC3)c[nH]c2c1,83.6
CCCN(CCC)C1CCc2ccc3c(c2C1)N(C=O)CC3,550
CCCN1CCc2cccc3c2[C@H]1Cc1ccc(OS(=O)(=O)C(F)(F)F)c(OC)c1-3,3300
COc1ccccc1N1CCN(CCn2c(=O)[nH]c3c([nH]c4ccccc43)c2=O)CC1,50
CCN(CC)CCCn1c(=O)[nH]c2c([nH]c3ccccc32)c1=O,
CCN1CCN(c2cccc3c2OCCO3)CC1,66
CCCN(CCC)C1CCc2cccc(O)c2C1,2.8
CCCCCN1CCN(c2cccc(Cl)c2)CC1,7.8
CCCCCN1CCN(c2cccc(Cl)c2)CC1,5.54
CCN1CCN(c2cccc3ccoc23)CC1,23
CCCN1CCc2cccc3c2[C@H]1Cc1ccc(C)c(O)c1-3,12.3
COc1c(C)ccc2c1-c1cccc3c1[C@@H](C2)NCC3,12.6
CN(C)CCc1cn(C(=O)c2ccccc2)c2ccc(O)cc12,620
CCCCCCCCCN1CCC[C@@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,16
CCN1CCC[C@H]1CNC(=O)c1cc(Cl)cc2c1OCC(=O)N2C,1000
CCCCN1CCN(c2cccc(Cl)c2)CC1,18.4
CCCN(CCC)C1CCc2ccc3[nH]cc(C#N)c3c2C1,1.8
CCCN(CCC)C1CCc2ccc3c(CC(F)(F)F)c[nH]c3c2C1,8800
COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3o2)CC1,2.14
Clc1ccccc1N1CCNCC1,226
CCCCCCN1CCN(c2cccc3ccoc23)CC1,0.54
c1cc(N2CCN(CC3CC3)CC2)c2occc2c1,20
CCCN(CCC)[C@@H]1CCc2ccc3[nH]cc(C=O)c3c2C1,1.4
CN1CCc2cccc3c2[C@H]1Cc1ccc(-c2ccccc2)c(O)c1-3,1090
COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3[nH]2)CC1,11.8
C1=C(c2c[nH]c3ccccc23)CCN(CCOc2cccc3c2OCCO3)C1,78.3
CCCN1CCN(c2cccc3ccoc23)CC1,29
CCCN(CCC)C1CCc2ccc3c(c2C1)NCC3,410
CCCN(CCC)C1CCc2ccc3[nH]ccc3c2C1,12
COc1c(C)ccc2c1-c1cccc3c1[C@@H](C2)N(C)CC3,7.5
CCCCN1CCC[C@@H]1CNC(=O)c1cc(Cl)cc2c1OCC(=O)N2C,1000
CN1CCN(c2cccc3ccc(OCC(=O)Nc4ccc(NC(=O)COc5ccc6[nH]cc(CCN)c6c5)cc4)cc23)CC1,5.8
C1=C(c2c[nH]c3ncccc23)CCN(CCOc2cccc3ncccc23)C1,71.6
CC(C)N1CCN(c2cccc3ccoc23)CC1,56
CCCN(CCC)[C@H]1CCc2ccc3[nH]cc(C=O)c3c2C1,2
CCCN(CCC)C1CCc2ccc3cc[nH]c3c2C1,220
CCCN(CCC)[C@@H]1CCc2ccc3[nH]cc(C#N)c3c2C1,2.7
CCc1ccc2c(c1O)-c1cccc3c1[C@@H](C2)N(C)CC3,9.2
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,2344.23
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,130
CN1CCN(c2cccc3ccc(OCC(=O)N4CCN(C(=O)COc5ccc6cccc(N7CCN(C)CC7)c6c5)CC4)cc23)CC1,4
CCCN(CCC)C1CCc2cccc(O)c2C1,1.49
CCCN1CCc2cccc3c2[C@H]1Cc1ccc(C)c(OC)c1-3,10.8
COc1c(C)ccc2c1-c1cccc3c1[C@@H](C2)N(C(C)C)CC3,640
CCCN(CCC)[C@H]1CCc2cccc(O)c2C1,1.2
O=c1[nH]c2c([nH]c3ccccc32)c(=O)n1CCN1CCOCC1,
CCCCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,1200
CCCCN1CCC[C@H]1CNC(=O)c1cc(Cl)cc2c1OCC2,18
CCCCCCCCCN1CCC[C@H]1CNC(=O)c1cc(Cl)cc2c1OCC2,570
O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ncccn2)CC1,5.5
CCCN(CCC)C1CCc2cccc(O)c2C1,8.7
CCCN(CCC)C1CCc2ccc(O)cc2C1,2810
COc1cc2nc(N3CCN(C(=O)c4ccco4)C4CCCCC43)nc(N)c2cc1OC,6918.31
N=CCC(O)CC1CCN(c2ccccc2Oc2ccccc2)CC1,10000
CCN1CCC[C@H]1CNC(=O)c1cc(Cl)cc2c1OCCN2C,1000
CCCCN1CCC[C@H]1CNC(=O)c1cc(Cl)cc2c1OCCN2C,34
CCCCCN1CCN(c2cccc3c2OCCO3)CC1,2.2
CCCCN1CCN(c2cccc3ccoc23)CC1,5.9
CCCCCN1CCN(c2cccc3ccoc23)CC1,0.81
CCCN1CCN(c2cccc(Cl)c2)CC1,122
CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,296
CN(C)CCc1cccc2c1cc(C(=O)c1ccccc1)n2S(=O)(=O)c1ccccc1,480
CC(N)Cc1c[nH]c2ccc(O)cc12,42
CCCCN1CCC[C@@H]1CNC(=O)c1cc(Cl)cc2c1OCCN2C,430
CCCN(CCC)C1CCc2ccc3[nH]cc(Cl)c3c2C1,12.6
CCCN(CCC)[C@H]1CCc2ccc3[nH]cc(C#N)c3c2C1,2.9
NCCc1cccc2c1ccn2S(=O)(=O)c1ccccc1,140
O=c1[nH]c2c([nH]c3ccccc32)c(=O)n1CCN1CCN(c2ccccc2)CC1,100000
CN(C)CCn1c(=O)[nH]c2c([nH]c3ccccc32)c1=O,
O=c1[nH]c2c([nH]c3ccccc32)c(=O)n1CCN1CCCC1,
CCCN(CCC)C1CCc2cc3c(C=O)c[nH]c3cc2C1,4720
CCOC(=O)c1[nH]c2ccccc2c1CCN(C)C,1800
CCOC(=O)c1[nH]c2ccccc2c1CCN(C)C,4200
O=C(NCCCCN1CCN(c2ccc(Cl)cc2Cl)CC1)c1cc2ccccc2[nH]1,10000
O=C(NCCCCN1CCN(c2ccc(Cl)cc2Cl)CC1)c1cc2cc(Cl)ccc2[nH]1,10000
COc1ccccc1N1CCNCC1,281
CCCN(CCC)[C@@H]1CCc2ccc3[nH]ccc3c2C1,7
CCCN(CCC)[C@H]1CCc2ccc3[nH]ccc3c2C1,14
CN1CCc2cccc3c2[C@H]1Cc1cccc(O)c1-3,9.6
CCN1CCC[C@@H]1CNC(=O)c1cc(Cl)cc2c1OCC2,1000
CCCCN1CCCC1CNC(=O)c1cccc2c1OCCN2C,170
CCCCN1CCC[C@H]1CNC(=O)c1cc(SC)cc2c1OCCN2C,19
CCCCCCN1CCN(c2cccc3c2OCCO3)CC1,0.5
CCCN(CCC)C1CCc2ccc3c(C=O)c[nH]c3c2C1,6720
Cc1ccc(S(=O)(=O)n2cc3c4c(cccc42)[C@H](O)[C@@H](N(C)C)C3)cc1,5600
Cc1[nH]c2ccc(O)cc2c1CCN,1200
Fc1ccc2c(C3CCN(CCOc4cccc5c4OCCO5)CC3)c[nH]c2c1,19.6
CCCN1CCN(c2cccc3c2OCCO3)CC1,80
CCc1ccc2c(c1OC)-c1cccc3c1[C@@H](C2)N(C)CC3,17.5
Cc1ccc2c(c1O)-c1cccc3c1[C@@H](C2)N(Cc1ccccc1)CC3,772
COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3cn2)CC1,3.12
CNC(=O)C1=C(C)NC(C)=C(C(=O)NCCCN2CCC(C(=O)OC)(c3ccccc3)CC2)C1c1ccc([N+](=O)[O-])cc1,427
CCCCCCCCCN1CCC[C@@H]1CNC(=O)c1cc(Cl)cc2c1OCCN2C,1000
CSc1cc(C(=O)NC[C@@H]2CCCN2Cc2ccccc2)c2c(c1)N(C)CCO2,880
c1ccc2c(N3CCNCC3)cccc2c1,9.23
CCCCCCCCCN1CCC[C@@H]1CNC(=O)c1cc(Cl)cc2c1OCC(=O)N2C,1000
c1cc2c(c(N3CCN(CCC4CCCCC4)CC3)c1)OCCO2,0.25
CN1CCN(c2cccc3c2OCCO3)CC1,24
Cc1ccc2c(c1O)-c1cccc3c1[C@@H](C2)N(C)CC3,0.45
c1ccc2nc(N3CCNCC3)ccc2c1,3600
COc1ccc2[nH]c(C)c(CCN)c2c1,1300
COc1ccccc1N1CCN(CCCn2c(=O)[nH]c3c([nH]c4ccccc43)c2=O)CC1,308
CN1CCOc2c(C(=O)NC[C@@H]3CCCN3Cc3ccccc3)cc(Cl)cc21,220
COc1cc2nc(N3CCN(C(=O)c4ccco4)[C@@H]4CCCC[C@@H]43)nc(N)c2cc1OC,12882.5
Cn1nc(Cl)c2cn3nc(NCCN4CCN(c5ccccc5Cl)CC4)ccc3c2c1=O,56.5
CN(C)CCc1cn(S(=O)(=O)c2ccccc2)c2ccccc12,520
O=C(NCCCCN1CCN(c2ccc(Cl)cc2Cl)CC1)c1cc2ccccc2o1,908
O=c1[nH]c2c([nH]c3ccccc32)c(=O)n1CCN1CCN(c2ccc(Cl)cc2)CC1,100000
COc1ccccc1N1CCN(CCn2c(=O)c3c(c4ccccc4n3C)n(C)c2=O)CC1,1.5
C1=C(c2c[nH]c3ccccc23)CCN(CCOc2cccc3[nH]ccc23)C1,21.6
CC(C)N1CCN(c2cccc(Cl)c2)CC1,159
CCCCCCCCCCN1CCN(c2cccc3c2OCCO3)CC1,1
COc1cc2nc(N3CCN(C(=O)c4ccco4)[C@H]4CCCC[C@H]43)nc(N)c2cc1OC,6165.95
COc1ccccc1N1CCN(CCNc2ccc3c4c(=O)n(C)nc(Cl)c4cn3n2)CC1,16.3
Cn1nc(Cl)c2cn3nc(NCCN4CCN(c5ccccc5)CC4)ccc3c2c1=O,21.2
CN1CCN(c2nc3ccccc3c(-c3ccccc3)c2COC(=O)c2ccccc2)CC1,4100
COc1ccccc1N1CCNCC1,170
Cc1ccc2c(c1O)-c1cccc3c1[C@@H](C2)N(C(C)C)CC3,241
CCCN(CCC)C1CCc2cccc(O)c2C1,2.33
NCCc1c[nH]c2ccc(O)cc12,7.3
CN1CCN(c2cc3c4c(cccc4n2)-c2ccccc2-3)CC1,24000
CCN(CC)CCn1c(=O)[nH]c2c([nH]c3ccccc32)c1=O,
CCCCN1CCC[C@@H]1CNC(=O)c1cc(Cl)cc2c1OCC2,330
CCCCCCCCCN1CCC[C@@H]1CNC(=O)c1cc(Cl)cc2c1OCC2,330
CN1CCOc2c(C(=O)NC[C@H]3CCCN3CCc3ccccc3)cc(Cl)cc21,35
CSc1cc(C(=O)NC[C@H]2CCCN2Cc2ccccc2)c2c(c1)N(C)CCO2,17
CN1CCN(c2cccc3ccc(OCCOc4ccc5cccc(N6CCN(C)CC6)c5c4)cc23)CC1,14
c1cc(N2CCNCC2)c2occc2c1,13
CCCCCCCCN1CCN(c2cccc3ccoc23)CC1,1.7
COc1ccccc1N1CCN(CCn2nc(-c3ccccc3)c(C(C)=O)c(N)c2=O)CC1,123
NCCc1c[nH]c2ccc(O)cc12,2
CCCCN1CCC[C@@H]1CNC(=O)c1cc(SC)cc2c1OCCN2C,120
CCCN(CCC)C1CCc2cccc(OCCCCCCOc3cccc4c3CC(N(CCC)CCC)CC4)c2C1,6.8
CCCCN1CCN(c2cccc3c2OCCO3)CC1,12
COc1cccc2c(CCCN3CCN(c4ccccn4)CC3)cccc12,0.38
COc1cccc2c(CCCN3CCN(c4ccccn4)CC3)cccc12,3
COc1ccc(C2CCC(N3CCN(c4ccccn4)CC3)CC2)cc1,94
COc1cccc(C(=O)Nc2ccc3[nH]cc(C4CCN(C)CC4)c3n2)c1,98
CN1CCC(c2c[nH]c3ccc(NC(=O)c4ccsc4)nc23)CC1,400
O[C@H]1c2ccccc2C[C@H]1N1CC=C(c2cccc3c2OCCO3)CC1,22.91
CN1CCC(c2c[nH]c3ccc(NC(=O)c4ccc(Cl)cc4Cl)nc23)CC1,5.1
CN1CCC(c2c[nH]c3ccc(NC(=O)c4ccncc4)nc23)CC1,40
O[C@@H]1c2cc(F)ccc2C[C@H]1N1CCN(c2cccc3c2OCCO3)CC1,1.318
COc1ccccc1C1CCC(N2CCN(c3ccccn3)CC2)CC1,0.2
CC(=O)Nc1ncc2[nH]cc(C3CCN(C)CC3)c2n1,780
CN1CCC(c2c[nH]c3ccc(NC(=O)C4CC4)nc23)CC1,1400
O[C@@H]1c2ccc(F)cc2C[C@H]1N1CCN(c2cccc3c2OCCO3)CC1,0.631
O[C@@H]1c2ccc(F)cc2C[C@H]1N1CCN(c2cccc3c2OCCO3)CC1,2.042
O[C@@H]1c2ccc(F)cc2C[C@H]1N1CCC(c2cccc3c2OCCO3)CC1,0.4365
O[C@H]1c2ccc(F)cc2C[C@H]1N1CCN(c2cccc3c2OCCC3)CC1,316.23
O[C@@H]1c2ccc(F)cc2C[C@H]1N1CCC(O)(c2cccc3c2OCCO3)CC1,1000
COc1cccc2c1N1CCN(C)CC1c1ccccc1C2,345
COc1cccc2c1N1CCN(C)C[C@@H]1c1ccccc1C2,800
CN1CCC(c2c[nH]c3cnc(NC(=O)c4ccc(F)cc4)nc23)CC1,200
CC(=O)Nc1cc2c(C3CCN(C)CC3)c[nH]c2cn1,2
COc1ccccc1C(=O)Nc1ccc2[nH]cc(C3CCN(C)CC3)c2n1,20
Cc1ccc2c(c1)[C@@H](O)[C@H](N1CCC(c3cccc4c3OCCO4)CC1)C2,0.5495
Cc1ccccc1C(=O)Nc1ccc2[nH]cc(C3CCN(C)CC3)c2n1,106
O[C@@H]1c2ccc(F)cc2C[C@H]1N1CCC(c2cc(F)cc3c2OCCC3)CC1,4.898
CN1CCN2c3ccccc3Cc3ccccc3C2C1,500
COc1cccc(C2CCC(NCCOc3ccccn3)CC2)c1,17
COc1cccc(C2CCC(NCCOc3ccccn3)CC2)c1,3.77
CCCN(CCC)C1CCc2cccc(O)c2C1,2.1
CCCN(CCC)C1CCc2cccc(O)c2C1,3.44
O[C@H]1c2ccc(F)cc2C[C@H]1N1CCN(c2cccc3c2OCCO3)CC1,11.48
COc1cccc2c1CCC/C2=C\CCNCCOc1ccccn1,0.71
COc1ccccc1C1CCC(N2CCN(c3ccccn3)CC2)CC1,480
CN1CCC(c2c[nH]c3ccc(NC(=O)c4cccc(C#N)c4)nc23)CC1,100
O[C@@H]1c2cc(F)ccc2C[C@H]1N1CCC(c2cccc3c2OCCO3)CC1,0.7762
OCC1COc2c(cc(Cl)cc2N2CCN([C@@H]3Cc4cc(F)ccc4[C@H]3O)CC2)O1,10.47
O=C1CC2CCC1C(N1CCCC1)C2c1c[nH]c2ccccc12,32000
O=C1CC2CCC1C(N1CCCC1)C2c1c[nH]c2ccccc12,
COc1cccc(C2=CCC(N3CCN(c4ccccn4)CC3)CC2)c1,536
O=C1NCN(c2ccccc2)C12CCN(CC1COc3ccccc3O1)CC2,21
COc1cccc(C2CCC(N3CCN(c4ccccc4)CC3)CC2)c1,183
COc1cccc(C2CCC(N3CCN(c4ccccc4OC)CC3)CC2)c1,0.02
COc1cccc(C2CCC(N3CCN(c4ccccc4OC)CC3)CC2)c1,0.21
CN1CCC(c2c[nH]c3ccc(NC(=O)c4cccc([N+](=O)[O-])c4)nc23)CC1,130
COc1cccc(C2=CCC(N3CCN(c4ccccc4)CC3)CC2)c1,257
CN1CCC(c2c[nH]c3cnc(NC(=O)c4ccc(F)cc4)cc23)CC1,17
CN1CCC(c2c[nH]c3ccc(NC(=O)c4cccc(F)c4)nc23)CC1,135
CN1CCC(c2c[nH]c3ccc(NC(=O)C4CCC4)nc23)CC1,2000
O[C@H]1c2ccccc2C[C@H]1N1CCN(c2cccc3c2OCCO3)CC1,67.61
COc1ccc2c(c1)[C@@H](O)[C@H](N1CCN(c3cccc4c3OCCO4)CC1)C2,0.4467
O=C1CC2CCC1C(N1CCCCC1)C2c1ccccc1,274000
C1=CC2CCC1C(c1c[nH]c3ccccc13)C2N1CCCC1,
COc1cccc(CCCCNCCOc2ccccn2)c1,39
CN1CCC(c2c[nH]c3ccc(NC(=O)c4ccccc4F)nc23)CC1,42
O[C@@H]1c2cc(F)c(F)cc2C[C@H]1N1CCC(c2cccc3c2OCCO3)CC1,2.188
COc1cccc2c1CCCC2CCCN1CCN(c2ccccn2)CC1,0.48
COc1cccc2c1CCCC2CCCN1CCN(c2ccccn2)CC1,0.08
COc1cccc(C2=CCC(N3CCN(c4ccccc4OC)CC3)CC2)c1,7.1
COc1cccc(C2CCC(N3CCN(c4ccccn4)CC3)CC2)c1,0.028
COc1cccc(C2CCC(N3CCN(c4ccccn4)CC3)CC2)c1,0.2
CN1CCC(c2c[nH]c3ccc(NC(=O)c4ccc([N+](=O)[O-])cc4)nc23)CC1,38
O=[N+]([O-])c1ccc2c(c1)[C@@H](O)[C@H](N1CCN(c3cccc4c3OCCO4)CC1)C2,0.7413
COc1cccc2c(CCCNCCOc3ccccn3)cccc12,0.19
COc1cccc2c(CCCNCCOc3ccccn3)cccc12,0.86
